Siparis_ID,Siparis_Tarihi,Sevk_Tarihi,Musteri_ID,Musteri_Ismi,Segment,Bolge,Sehir,Ilce,Urun_ID,Kategori,Alt_Kategori,Urun_Adi,Satis,Kar
TU-2018-GM4695134-42147,23/05/2018,28/05/2018,GM-4695134,Greg Maxwell,Kurumsal,Marmara,Kocaeli,Karamürsel,OFF-ST-6263,Ofis Malzemeleri,Depolama,Tenex Lockers. Single Width,81.67,-10.27
TU-2018-MH8115134-42150,26/05/2018,31/05/2018,MH-8115134,Mick Hernandez,Ev-Ofis,Marmara,İstanbul,Kartal,OFF-FA-6185,Ofis Malzemeleri,Sabitleyici,Stockwell Clamps. Assorted Sizes,13.03,2.10
TU-2018-HK4890134-42152,28/05/2018,02/06/2018,HK-4890134,Heather Kirkland,Kurumsal,Marmara,Tekirdağ,Çorlu,TEC-PH-3801,Teknoloji,Telefon,Cisco Signal Booster. Full Size,122.50,14.56
TU-2018-AD180134-42157,02/06/2018,07/06/2018,AD-180134,Alan Dominguez,Ev-Ofis,Marmara,İstanbul,Kartal,OFF-AP-3576,Ofis Malzemeleri,Araç Gereç,Breville Refrigerator. Silver,208.03,17.65
TU-2018-BF1020164-42159,04/06/2018,08/06/2018,BF-1020164,Barry Französisch,Kurumsal,GD Anadolu,Diyarbakır,Ergani,OFF-AR-3552,Ofis Malzemeleri,Sanat,Boston Sketch Pad. Blue,19.44,2.28
TU-2018-BF1020164-42159,04/06/2018,08/06/2018,BF-1020164,Barry Französisch,Kurumsal,GD Anadolu,Diyarbakır,Ergani,OFF-BI-6375,Ofis Malzemeleri,Cilt,Wilson Jones Binder Covers. Durable,5.08,1.79
TU-2018-BF1020164-42159,04/06/2018,08/06/2018,BF-1020164,Barry Französisch,Kurumsal,GD Anadolu,Diyarbakır,Ergani,OFF-BI-2884,Ofis Malzemeleri,Cilt,Acco 3-Hole Punch. Recycled,12.19,2.56
TU-2018-BF1020164-42159,04/06/2018,08/06/2018,BF-1020164,Barry Französisch,Kurumsal,GD Anadolu,Diyarbakır,Ergani,OFF-FA-5474,Ofis Malzemeleri,Sabitleyici,OIC Push Pins. Metal,6.01,2.02
TU-2018-BF1020164-42159,04/06/2018,08/06/2018,BF-1020164,Barry Französisch,Kurumsal,GD Anadolu,Diyarbakır,Ergani,OFF-LA-4533,Ofis Malzemeleri,Etiket,Harbour Creations File Folder Labels. 5000 Label Set,7.30,0.12
TU-2018-GR4560134-42159,04/06/2018,07/06/2018,GR-4560134,Georgia Rosenberg,Kurumsal,Marmara,İstanbul,Kartal,OFF-AR-3539,Ofis Malzemeleri,Sanat,Boston Markers. Fluorescent,132.62,-19.26
TU-2018-GR4560134-42159,04/06/2018,07/06/2018,GR-4560134,Georgia Rosenberg,Kurumsal,Marmara,İstanbul,Kartal,OFF-AR-6107,Ofis Malzemeleri,Sanat,Stanley Canvas. Fluorescent,20.29,4.21
TU-2018-GR4560134-42159,04/06/2018,07/06/2018,GR-4560134,Georgia Rosenberg,Kurumsal,Marmara,İstanbul,Kartal,OFF-LA-4659,Ofis Malzemeleri,Etiket,Hon File Folder Labels. Alphabetical,3.38,0.87
TU-2018-GR4560134-42159,04/06/2018,07/06/2018,GR-4560134,Georgia Rosenberg,Kurumsal,Marmara,İstanbul,Kartal,OFF-BI-3293,Ofis Malzemeleri,Cilt,Avery Index Tab. Clear,2.53,0.56
TU-2018-GR4560134-42159,04/06/2018,07/06/2018,GR-4560134,Georgia Rosenberg,Kurumsal,Marmara,İstanbul,Kartal,OFF-AR-5910,Ofis Malzemeleri,Sanat,Sanford Highlighters. Blue,6.30,1.00
TU-2018-GM4455134-42161,06/06/2018,10/06/2018,GM-4455134,Gary Mitchum,Ev-Ofis,İç Anadolu,Ankara,Sincan,TEC-PH-5355,Teknoloji,Telefon,Nokia Smart Phone. Full Size,254.94,-32.33
TU-2018-GM4455134-42161,06/06/2018,10/06/2018,GM-4455134,Gary Mitchum,Ev-Ofis,İç Anadolu,Ankara,Sincan,OFF-AR-3449,Ofis Malzemeleri,Sanat,BIC Canvas. Fluorescent,21.98,3.75
TU-2018-EN3780134-42164,09/06/2018,11/06/2018,EN-3780134,Edward Nazzal,Tüketici,GD Anadolu,Mardin,Kızıltepe,FUR-FU-5731,Mobilya,Mobilya,Rubbermaid Light Bulb. Black,45.22,-17.06
TU-2018-SB10290134-42165,10/06/2018,12/06/2018,SB-10290134,Sean Braxton,Kurumsal,Akdeniz,Adana,Ceyhan,FUR-CH-5751,Mobilya,Sandalye,SAFCO Bag Chairs. Black,18.80,0.23
TU-2018-SB10290134-42165,10/06/2018,12/06/2018,SB-10290134,Sean Braxton,Kurumsal,Akdeniz,Adana,Ceyhan,OFF-EN-3106,Ofis Malzemeleri,Zarf,Ames Manila Envelope. Set of 50,9.88,2.86
TU-2018-GT4755134-42166,11/06/2018,11/06/2018,GT-4755134,Guy Thornton,Tüketici,Marmara,İstanbul,Kartal,TEC-AC-5127,Teknoloji,Aksesuar,Logitech Mouse. Erganomic,86.69,8.35
TU-2018-GT4755134-42166,11/06/2018,11/06/2018,GT-4755134,Guy Thornton,Tüketici,Marmara,İstanbul,Kartal,TEC-CO-4578,Teknoloji,Fotokopi Makinesi,Hewlett Fax Machine. Laser,127.97,5.96
TU-2018-AZ750134-42166,11/06/2018,18/06/2018,AZ-750134,Annie Zypern,Tüketici,Marmara,İstanbul,Kartal,OFF-EN-5028,Ofis Malzemeleri,Zarf,Kraft Clasp Envelope. with clear poly window,30.10,3.14
TU-2018-JC5775134-42166,11/06/2018,15/06/2018,JC-5775134,John Castell,Tüketici,Karadeniz,Trabzon,Of,OFF-AR-3525,Ofis Malzemeleri,Sanat,Boston Canvas. Blue,21.46,-1.77
TU-2018-CS2460134-42167,12/06/2018,16/06/2018,CS-2460134,Chuck Sachs,Tüketici,İç Anadolu,Ankara,Çankaya,OFF-BI-3254,Ofis Malzemeleri,Cilt,Avery Binder. Recycled,5.30,1.01
TU-2018-PV8985134-42167,12/06/2018,18/06/2018,PV-8985134,Paul Van Hugh,Ev-Ofis,Akdeniz,Antalya,Alanya,OFF-AR-3555,Ofis Malzemeleri,Sanat,Boston Sketch Pad. Water Color,124.27,17.23
TU-2018-PV8985134-42167,12/06/2018,18/06/2018,PV-8985134,Paul Van Hugh,Ev-Ofis,Akdeniz,Antalya,Kepez,OFF-AR-5912,Ofis Malzemeleri,Sanat,Sanford Highlighters. Fluorescent,6.80,1.07
TU-2018-DK2835134-42168,13/06/2018,15/06/2018,DK-2835134,Damala Kotsonis,Kurumsal,GD Anadolu,Diyarbakır,Ergani,OFF-AP-4958,Ofis Malzemeleri,Araç Gereç,KitchenAid Microwave. Silver,124.43,17.31
TU-2018-ML8265134-42169,14/06/2018,14/06/2018,ML-8265134,Muhammed Lee,Tüketici,Marmara,İstanbul,Kartal,TEC-CO-3697,Teknoloji,Fotokopi Makinesi,Canon Ink. Laser,58.86,-19.14
TU-2018-ML8265134-42169,14/06/2018,14/06/2018,ML-8265134,Muhammed Lee,Tüketici,Marmara,İstanbul,Kartal,OFF-LA-4696,Ofis Malzemeleri,Etiket,Hon Shipping Labels. Laser Printer Compatible,36.38,9.14
TU-2018-ML8265134-42169,14/06/2018,14/06/2018,ML-8265134,Muhammed Lee,Tüketici,Marmara,İstanbul,Kartal,OFF-BI-2881,Ofis Malzemeleri,Cilt,Acco 3-Hole Punch. Clear,11.83,2.74
TU-2018-AH585134-42172,17/06/2018,22/06/2018,AH-585134,Angele Hood,Tüketici,Marmara,İstanbul,Kartal,TEC-CO-3681,Teknoloji,Fotokopi Makinesi,Canon Copy Machine. Laser,104.86,33.70
TU-2018-AH585134-42172,17/06/2018,22/06/2018,AH-585134,Angele Hood,Tüketici,Marmara,İstanbul,Kartal,TEC-PH-5813,Teknoloji,Telefon,Samsung Audio Dock. Full Size,134.50,18.06
TU-2018-AH585134-42172,17/06/2018,22/06/2018,AH-585134,Angele Hood,Tüketici,Marmara,İstanbul,Kartal,OFF-AR-3475,Ofis Malzemeleri,Sanat,Binney & Smith Canvas. Blue,20.54,1.07
TU-2018-MD7860134-42173,18/06/2018,21/06/2018,MD-7860134,Michael Dominguez,Kurumsal,İç Anadolu,Ankara,Çankaya,OFF-ST-5692,Ofis Malzemeleri,Depolama,Rogers File Cart. Industrial,56.64,0.90
TU-2018-MD7860134-42173,18/06/2018,21/06/2018,MD-7860134,Michael Dominguez,Kurumsal,İç Anadolu,Ankara,Çankaya,OFF-BI-6370,Ofis Malzemeleri,Cilt,Wilson Jones 3-Hole Punch. Durable,23.59,2.03
TU-2018-LH6750134-42173,18/06/2018,24/06/2018,LH-6750134,Larry Hughes,Tüketici,Marmara,İstanbul,Kartal,TEC-CO-3683,Teknoloji,Fotokopi Makinesi,Canon Fax and Copier. Digital,76.39,9.59
TU-2018-LS6945134-42174,19/06/2018,23/06/2018,LS-6945134,Linda Southworth,Kurumsal,Akdeniz,Adana,Ceyhan,OFF-AR-6119,Ofis Malzemeleri,Sanat,Stanley Pencil Sharpener. Fluorescent,9.91,2.95
TU-2018-SB10290134-42178,23/06/2018,28/06/2018,SB-10290134,Sean Braxton,Kurumsal,Marmara,İstanbul,Kartal,OFF-EN-4921,Ofis Malzemeleri,Zarf,Jiffy Manila Envelope. with clear poly window,70.92,4.76
TU-2018-SB10290134-42178,23/06/2018,28/06/2018,SB-10290134,Sean Braxton,Kurumsal,Marmara,İstanbul,Kartal,TEC-AC-5204,Teknoloji,Aksesuar,Memorex Memory Card. Erganomic,40.03,4.05
TU-2018-SB10290134-42178,23/06/2018,28/06/2018,SB-10290134,Sean Braxton,Kurumsal,Marmara,İstanbul,Kartal,OFF-BI-6383,Ofis Malzemeleri,Cilt,Wilson Jones Binding Machine. Durable,20.18,2.29
TU-2018-SC10680134-42180,25/06/2018,29/06/2018,SC-10680134,Steve Carroll,Ev-Ofis,Ege,Kütahya,Simav,TEC-PH-3805,Teknoloji,Telefon,Cisco Smart Phone. Cordless,1563.55,81.85
TU-2018-SC10680134-42180,25/06/2018,29/06/2018,SC-10680134,Steve Carroll,Ev-Ofis,Ege,Kütahya,Simav,OFF-EN-4924,Ofis Malzemeleri,Zarf,Jiffy Peel and Seal. Security-Tint,17.93,2.97
TU-2018-NS8640134-42180,25/06/2018,27/06/2018,NS-8640134,Noel Staavos,Kurumsal,D.Anadolu ,Van,Erciş,OFF-BI-2882,Ofis Malzemeleri,Cilt,Acco 3-Hole Punch. Durable,75.89,6.07
TU-2018-NS8640134-42180,25/06/2018,27/06/2018,NS-8640134,Noel Staavos,Kurumsal,D.Anadolu ,Van,Erciş,OFF-AP-3863,Ofis Malzemeleri,Araç Gereç,Cuisinart Coffee Grinder. White,14.70,3.99
TU-2018-NS8640134-42180,25/06/2018,27/06/2018,NS-8640134,Noel Staavos,Kurumsal,D.Anadolu ,Van,Erciş,OFF-SU-4995,Ofis Malzemeleri,Sarf Malzemesi,Kleencut Trimmer. Serrated,15.25,2.59
TU-2018-NS8640134-42180,25/06/2018,27/06/2018,NS-8640134,Noel Staavos,Kurumsal,D.Anadolu ,Van,Erciş,OFF-AR-5911,Ofis Malzemeleri,Sanat,Sanford Highlighters. Easy-Erase,6.41,2.98
TU-2018-BH1710134-42181,26/06/2018,27/06/2018,BH-1710134,Brosina Hoffman,Tüketici,Marmara,İstanbul,Kartal,OFF-ST-4293,Ofis Malzemeleri,Depolama,Fellowes Trays. Blue,22.96,3.44
TU-2018-EB3750134-42185,30/06/2018,05/07/2018,EB-3750134,Edward Becker,Kurumsal,Akdeniz,Hatay,Antakya,TEC-AC-5860,Teknoloji,Aksesuar,SanDisk Flash Drive. Bluetooth,94.90,3.26
TU-2018-EB3750134-42185,30/06/2018,05/07/2018,EB-3750134,Edward Becker,Kurumsal,Akdeniz,Hatay,Antakya,OFF-ST-4253,Ofis Malzemeleri,Depolama,Fellowes Box. Wire Frame,15.00,5.28
TU-2018-EB3750134-42185,30/06/2018,05/07/2018,EB-3750134,Edward Becker,Kurumsal,Akdeniz,Hatay,Antakya,OFF-BI-2912,Ofis Malzemeleri,Cilt,Acco Hole Reinforcements. Clear,19.58,2.46
TU-2018-LP7080134-42185,30/06/2018,04/07/2018,LP-7080134,Liz Pelletier,Tüketici,İç Anadolu,Kayseri,Melikgazi,TEC-PH-3133,Teknoloji,Telefon,Apple Headset. Full Size,59.64,-4.14
TU-2018-PH8790134-42185,30/06/2018,04/07/2018,PH-8790134,Patricia Hirasaki,Ev-Ofis,İç Anadolu,Konya,Selçuklu,TEC-PH-3134,Teknoloji,Telefon,Apple Headset. VoIP,58.68,-7.50
TU-2018-SC10770134-42185,30/06/2018,04/07/2018,SC-10770134,Stewart Carmichael,Kurumsal,Marmara,Tekirdağ,Çorlu,TEC-MA-4201,Teknoloji,Makine,Epson Phone. Durable,194.62,23.88
TU-2018-SC10770134-42185,30/06/2018,04/07/2018,SC-10770134,Stewart Carmichael,Kurumsal,Marmara,Tekirdağ,Çorlu,TEC-CO-4590,Teknoloji,Fotokopi Makinesi,Hewlett Wireless Fax. Color,152.65,-15.66
TU-2018-SC10770134-42185,30/06/2018,04/07/2018,SC-10770134,Stewart Carmichael,Kurumsal,Marmara,Tekirdağ,Çorlu,FUR-CH-5395,Mobilya,Sandalye,Novimex Rocking Chair. Black,51.60,6.92
TU-2018-PS9045134-42190,05/07/2018,10/07/2018,PS-9045134,Penelope Sewall,Ev-Ofis,Marmara,İstanbul,Üsküdar,OFF-ST-6046,Ofis Malzemeleri,Depolama,Smead Lockers. Blue,158.74,17.66
TU-2018-PS9045134-42190,05/07/2018,10/07/2018,PS-9045134,Penelope Sewall,Ev-Ofis,Marmara,İstanbul,Üsküdar,OFF-BI-3736,Ofis Malzemeleri,Cilt,Cardinal Hole Reinforcements. Recycled,9.12,3.23
TU-2018-LF7185134-42192,07/07/2018,12/07/2018,LF-7185134,Luke Foster,Tüketici,İç Anadolu,Ankara,Çankaya,OFF-PA-4177,Ofis Malzemeleri,Kağıt,Enermax Note Cards. Premium,23.93,3.35
TU-2018-SC10260134-42192,07/07/2018,13/07/2018,SC-10260134,Scott Cohen,Kurumsal,Marmara,İstanbul,Kartal,TEC-AC-3385,Teknoloji,Aksesuar,Belkin Keyboard. Erganomic,130.70,-16.50
TU-2018-SC10260134-42192,07/07/2018,13/07/2018,SC-10260134,Scott Cohen,Kurumsal,Marmara,İstanbul,Kartal,FUR-BO-4850,Mobilya,Kitaplık,Ikea Classic Bookcase. Pine,165.24,29.61
TU-2018-SC10260134-42192,07/07/2018,13/07/2018,SC-10260134,Scott Cohen,Kurumsal,Marmara,İstanbul,Kartal,OFF-BI-3726,Ofis Malzemeleri,Cilt,Cardinal Binding Machine. Economy,19.91,5.94
TU-2018-SC10260134-42192,07/07/2018,13/07/2018,SC-10260134,Scott Cohen,Kurumsal,Marmara,İstanbul,Kartal,OFF-AR-3460,Ofis Malzemeleri,Sanat,BIC Pencil Sharpener. Blue,11.60,2.53
TU-2018-SC10260134-42192,07/07/2018,13/07/2018,SC-10260134,Scott Cohen,Kurumsal,Marmara,İstanbul,Kartal,OFF-AR-3468,Ofis Malzemeleri,Sanat,BIC Sketch Pad. Blue,19.46,-2.47
TU-2018-SC10260134-42192,07/07/2018,13/07/2018,SC-10260134,Scott Cohen,Kurumsal,Marmara,İstanbul,Kartal,OFF-ST-5689,Ofis Malzemeleri,Depolama,Rogers Box. Wire Frame,9.22,1.06
TU-2018-SC10260134-42192,07/07/2018,13/07/2018,SC-10260134,Scott Cohen,Kurumsal,Marmara,İstanbul,Kartal,TEC-MA-6132,Teknoloji,Makine,StarTech Calculator. Durable,16.03,-2.05
TU-2018-TS11610134-42194,09/07/2018,12/07/2018,TS-11610134,Troy Staebel,Tüketici,Akdeniz,Adana,Ceyhan,OFF-BI-6403,Ofis Malzemeleri,Cilt,Wilson Jones Index Tab. Durable,19.08,2.72
TU-2018-KL6555134-42194,09/07/2018,12/07/2018,KL-6555134,Kelly Lampkin,Kurumsal,Marmara,İstanbul,Kartal,OFF-ST-5693,Ofis Malzemeleri,Depolama,Rogers File Cart. Single Width,56.65,8.17
TU-2018-KL6555134-42194,09/07/2018,12/07/2018,KL-6555134,Kelly Lampkin,Kurumsal,Marmara,İstanbul,Kartal,OFF-AR-3465,Ofis Malzemeleri,Sanat,BIC Pens. Easy-Erase,23.28,-2.20
TU-2018-JB6000134-42195,10/07/2018,16/07/2018,JB-6000134,Joy Bell-,Tüketici,GD Anadolu,Siirt,Kurtalan,TEC-AC-3403,Teknoloji,Aksesuar,Belkin Router. Erganomic,102.62,3.37
TU-2018-JB6000134-42195,10/07/2018,16/07/2018,JB-6000134,Joy Bell-,Tüketici,GD Anadolu,Siirt,Kurtalan,OFF-ST-6033,Ofis Malzemeleri,Depolama,Smead File Cart. Single Width,102.74,51.60
TU-2018-SP10650134-42200,15/07/2018,19/07/2018,SP-10650134,Stephanie Phelps,Kurumsal,Ege,İzmir,Torbalı,OFF-SU-4126,Ofis Malzemeleri,Sarf Malzemesi,Elite Ruler. Steel,21.12,3.45
TU-2018-TB11280134-42204,19/07/2018,23/07/2018,TB-11280134,Toby Braunhardt,Tüketici,GD Anadolu,Adıyaman,Kahta,FUR-BO-5787,Mobilya,Kitaplık,Safco Library with Doors. Pine,156.46,9.11
TU-2018-VP11730134-42207,22/07/2018,27/07/2018,VP-11730134,Victor Preis,Ev-Ofis,İç Anadolu,Ankara,Çankaya,OFF-ST-6049,Ofis Malzemeleri,Depolama,Smead Lockers. Wire Frame,79.00,-10.73
TU-2018-VP11730134-42207,22/07/2018,27/07/2018,VP-11730134,Victor Preis,Ev-Ofis,İç Anadolu,Ankara,Çankaya,OFF-BI-3249,Ofis Malzemeleri,Cilt,Avery Binder Covers. Recycled,18.29,2.99
TU-2018-AG765134-42209,24/07/2018,28/07/2018,AG-765134,Anthony Garverick,Ev-Ofis,Marmara,İstanbul,Kartal,FUR-BO-5745,Mobilya,Kitaplık,Safco 3-Shelf Cabinet. Metal,67.32,-2.09
TU-2018-BD1725134-42209,24/07/2018,26/07/2018,BD-1725134,Bruce Degenhardt,Tüketici,Akdeniz,Mersin,Silifke,OFF-BI-3724,Ofis Malzemeleri,Cilt,Cardinal Binding Machine. Clear,39.38,9.72
TU-2018-FM4215134-42210,25/07/2018,30/07/2018,FM-4215134,Filia McAdams,Kurumsal,Marmara,İstanbul,Kartal,OFF-BI-3723,Ofis Malzemeleri,Cilt,Cardinal Binder. Recycled,11.35,1.09
TU-2018-TB11250134-42214,29/07/2018,04/08/2018,TB-11250134,Tim Brockman,Tüketici,Marmara,Balıkesir,Bandırma,FUR-BO-5969,Mobilya,Kitaplık,Sauder Library with Doors. Traditional,155.05,28.71
TU-2018-SC10050134-42216,31/07/2018,03/08/2018,SC-10050134,Sample Company A,Ev-Ofis,Marmara,İstanbul,Kartal,OFF-EN-5034,Ofis Malzemeleri,Zarf,Kraft Mailers. Security-Tint,16.02,2.05
TU-2018-SC10050134-42216,31/07/2018,03/08/2018,SC-10050134,Sample Company A,Ev-Ofis,Marmara,İstanbul,Kartal,OFF-AR-3451,Ofis Malzemeleri,Sanat,BIC Highlighters. Blue,15.14,2.00
TU-2018-BS1665134-42217,01/08/2018,04/08/2018,BS-1665134,Brian Stugart,Tüketici,İç Anadolu,Ankara,Çankaya,OFF-ST-6047,Ofis Malzemeleri,Depolama,Smead Lockers. Industrial,159.12,-17.32
TU-2018-BS1665134-42217,01/08/2018,04/08/2018,BS-1665134,Brian Stugart,Tüketici,İç Anadolu,Ankara,Çankaya,OFF-LA-3272,Ofis Malzemeleri,Etiket,Avery File Folder Labels. Adjustable,2.81,0.69
TU-2018-CC2100134-42224,08/08/2018,11/08/2018,CC-2100134,Chad Cunningham,Ev-Ofis,Marmara,İstanbul,Kartal,OFF-BI-3251,Ofis Malzemeleri,Cilt,Avery Binder. Clear,9.89,2.37
TU-2018-NW8400134-42225,09/08/2018,11/08/2018,NW-8400134,Natalie Webber,Tüketici,GD Anadolu,Gaziantep,Nizip,OFF-BI-3726,Ofis Malzemeleri,Cilt,Cardinal Binding Machine. Economy,19.91,5.94
TU-2018-NW8400134-42225,09/08/2018,11/08/2018,NW-8400134,Natalie Webber,Tüketici,GD Anadolu,Gaziantep,Nizip,OFF-BI-3252,Ofis Malzemeleri,Cilt,Avery Binder. Durable,11.52,5.84
TU-2018-NW8400134-42225,09/08/2018,11/08/2018,NW-8400134,Natalie Webber,Tüketici,GD Anadolu,Gaziantep,Nizip,FUR-CH-5372,Mobilya,Sandalye,Novimex Chairmat. Red,45.07,3.83
TU-2018-RM9675134-42228,12/08/2018,14/08/2018,RM-9675134,Robert Marley,Ev-Ofis,GD Anadolu,Gaziantep,Nizip,OFF-AP-4747,Ofis Malzemeleri,Araç Gereç,Hoover Toaster. Red,200.74,-26.96
TU-2018-RM9675134-42228,12/08/2018,14/08/2018,RM-9675134,Robert Marley,Ev-Ofis,GD Anadolu,Gaziantep,Nizip,OFF-FA-5462,Ofis Malzemeleri,Sabitleyici,OIC Clamps. 12 Pack,15.36,-3.84
TU-2018-HG4845134-42228,12/08/2018,16/08/2018,HG-4845134,Harry Greene,Tüketici,İç Anadolu,Konya,Selçuklu,FUR-CH-4562,Mobilya,Sandalye,Harbour Creations Swivel Stool. Black,71.08,7.99
TU-2018-EM4065134-42229,13/08/2018,18/08/2018,EM-4065134,Erin Mull,Tüketici,Marmara,İstanbul,Esenyurt,FUR-FU-3943,Mobilya,Mobilya,Deflect-O Frame. Erganomic,86.93,26.07
TU-2018-NC8535134-42231,15/08/2018,19/08/2018,NC-8535134,Nick Crebassa,Kurumsal,Akdeniz,Kahramanmaraş,Elbistan,FUR-FU-3047,Mobilya,Mobilya,Advantus Photo Frame. Black,84.77,5.11
TU-2018-NC8535134-42231,15/08/2018,19/08/2018,NC-8535134,Nick Crebassa,Kurumsal,Akdeniz,Kahramanmaraş,Elbistan,TEC-PH-5835,Teknoloji,Telefon,Samsung Signal Booster. Cordless,55.78,2.51
TU-2018-NC8535134-42231,15/08/2018,19/08/2018,NC-8535134,Nick Crebassa,Kurumsal,Akdeniz,Kahramanmaraş,Elbistan,OFF-AR-3453,Ofis Malzemeleri,Sanat,BIC Highlighters. Fluorescent,16.15,1.91
TU-2018-NC8535134-42231,15/08/2018,19/08/2018,NC-8535134,Nick Crebassa,Kurumsal,Akdeniz,Kahramanmaraş,Elbistan,OFF-BI-4811,Ofis Malzemeleri,Cilt,Ibico Binder. Clear,5.98,5.67
TU-2018-BT1485134-42235,19/08/2018,26/08/2018,BT-1485134,Brad Thomas,Ev-Ofis,İç Anadolu,Kırşehir,Kaman,FUR-BO-3894,Mobilya,Kitaplık,Dania Corner Shelving. Mobile,199.34,15.54
TU-2018-BT1485134-42235,19/08/2018,26/08/2018,BT-1485134,Brad Thomas,Ev-Ofis,İç Anadolu,Kırşehir,Kaman,FUR-BO-4844,Mobilya,Kitaplık,Ikea 3-Shelf Cabinet. Metal,227.04,49.84
TU-2018-BT1485134-42235,19/08/2018,26/08/2018,BT-1485134,Brad Thomas,Ev-Ofis,İç Anadolu,Kırşehir,Kaman,OFF-BI-3723,Ofis Malzemeleri,Cilt,Cardinal Binder. Recycled,34.06,3.26
TU-2018-FH4275134-42235,19/08/2018,24/08/2018,FH-4275134,Frank Hawley,Kurumsal,Marmara,Tekirdağ,Çorlu,OFF-LA-6064,Ofis Malzemeleri,Etiket,Smead Shipping Labels. Laser Printer Compatible,9.29,2.31
TU-2018-HA4920164-42236,20/08/2018,27/08/2018,HA-4920164,Helen Andreada,Tüketici,İç Anadolu,Kayseri,Melikgazi,FUR-BO-4865,Mobilya,Kitaplık,Ikea Stackable Bookrack. Mobile,50.04,15.03
TU-2018-HA4920164-42236,20/08/2018,27/08/2018,HA-4920164,Helen Andreada,Tüketici,İç Anadolu,Kayseri,Melikgazi,OFF-SU-4316,Ofis Malzemeleri,Sarf Malzemesi,Fiskars Scissors. High Speed,55.58,-16.78
TU-2018-HA4920164-42236,20/08/2018,27/08/2018,HA-4920164,Helen Andreada,Tüketici,İç Anadolu,Kayseri,Melikgazi,OFF-EN-4436,Ofis Malzemeleri,Zarf,GlobeWeis Clasp Envelope. Security-Tint,9.84,2.46
TU-2018-MS7830134-42238,22/08/2018,28/08/2018,MS-7830134,Melanie Seite,Tüketici,İç Anadolu,Ankara,Sincan,TEC-AC-5121,Teknoloji,Aksesuar,Logitech Memory Card. Bluetooth,165.41,90.27
TU-2018-MS7830134-42238,22/08/2018,28/08/2018,MS-7830134,Melanie Seite,Tüketici,İç Anadolu,Ankara,Sincan,TEC-CO-3591,Teknoloji,Fotokopi Makinesi,Brother Fax and Copier. Color,77.17,9.47
TU-2018-MS7830134-42238,22/08/2018,28/08/2018,MS-7830134,Melanie Seite,Tüketici,İç Anadolu,Ankara,Sincan,OFF-SU-4304,Ofis Malzemeleri,Sarf Malzemesi,Fiskars Box Cutter. High Speed,14.21,3.89
TU-2018-MS7830134-42238,22/08/2018,28/08/2018,MS-7830134,Melanie Seite,Tüketici,İç Anadolu,Ankara,Sincan,OFF-AR-6119,Ofis Malzemeleri,Sanat,Stanley Pencil Sharpener. Fluorescent,9.91,1.95
TU-2018-BC1125134-42238,22/08/2018,25/08/2018,BC-1125134,Becky Castell,Ev-Ofis,Marmara,İstanbul,Kartal,TEC-MA-5541,Teknoloji,Makine,Panasonic Calculator. Wireless,20.11,2.18
TU-2018-BC1125134-42238,22/08/2018,25/08/2018,BC-1125134,Becky Castell,Ev-Ofis,Marmara,İstanbul,Kartal,OFF-AR-3481,Ofis Malzemeleri,Sanat,Binney & Smith Highlighters. Blue,26.54,1.98
TU-2018-BC1125134-42238,22/08/2018,25/08/2018,BC-1125134,Becky Castell,Ev-Ofis,Marmara,İstanbul,Kartal,OFF-BI-6381,Ofis Malzemeleri,Cilt,Wilson Jones Binder. Recycled,5.35,-2.96
TU-2018-SS10410134-42238,22/08/2018,26/08/2018,SS-10410134,Shahid Shariari,Tüketici,GD Anadolu,Şanlıurfa,Siverek,TEC-AC-5896,Teknoloji,Aksesuar,SanDisk Router. Programmable,103.14,-9.01
TU-2018-RA9885134-42244,28/08/2018,02/09/2018,RA-9885134,Ruben Ausman,Kurumsal,Marmara,İstanbul,Kartal,OFF-BI-2912,Ofis Malzemeleri,Cilt,Acco Hole Reinforcements. Clear,19.58,2.46
TU-2018-PS8970134-42245,29/08/2018,02/09/2018,PS-8970134,Paul Stevenson,Ev-Ofis,Marmara,İstanbul,Kartal,FUR-BO-3885,Mobilya,Kitaplık,Dania 3-Shelf Cabinet. Metal,450.91,41.01
TU-2018-PS8970134-42245,29/08/2018,02/09/2018,PS-8970134,Paul Stevenson,Ev-Ofis,Marmara,İstanbul,Kartal,OFF-AR-3532,Ofis Malzemeleri,Sanat,Boston Highlighters. Easy-Erase,7.66,2.28
TU-2018-KN6705134-42246,30/08/2018,03/09/2018,KN-6705134,Kristina Nunn,Ev-Ofis,Ege,İzmir,Menemen,TEC-PH-3799,Teknoloji,Telefon,Cisco Office Telephone. with Caller ID,128.74,11.34
TU-2018-KN6450134-42249,02/09/2018,07/09/2018,KN-6450134,Kean Nguyen,Kurumsal,Marmara,İstanbul,Kartal,TEC-MA-5498,Teknoloji,Makine,Okidata Card Printer. Red,415.15,48.35
TU-2018-KN6450134-42249,02/09/2018,07/09/2018,KN-6450134,Kean Nguyen,Kurumsal,Marmara,İstanbul,Kartal,TEC-PH-5845,Teknoloji,Telefon,Samsung Speaker Phone. VoIP,49.33,9.47
TU-2018-KN6450134-42249,02/09/2018,07/09/2018,KN-6450134,Kean Nguyen,Kurumsal,Marmara,İstanbul,Kartal,TEC-PH-5349,Teknoloji,Telefon,Nokia Office Telephone. with Caller ID,52.10,3.00
